Unnamed: 0,RC1,RC2,RC3,RC4,RC5
E1,0.0576888107676906,0.525943469553441,0.122055964550992,-0.291713982820816,0.320173797507684
E2,-0.0610937005557461,0.589850746908402,0.012055541860991,-0.364830250897293,0.125406040276374
E3,0.217702572358703,0.146879786739614,0.521400199915463,-0.156177721170965,0.035667015924101
E4,0.0532162742204313,0.0523139509048585,0.548402332036436,0.0396678794088863,0.170065679440387
E5,0.182450531631509,0.294930335706361,0.465374298775982,0.13835799958949,-0.316139702297885
E6,0.315074436670323,0.0149942102575571,0.146482802525201,0.26635159488592,0.0806421792264066
E7,0.476950795239117,-0.0074731613824124,0.111308524430161,0.0524879684292601,0.136225514332133
E8,0.0781994558928861,0.306149332223965,-0.0220632665669417,0.129986473667045,0.142888986683901
E9,0.203097383227957,0.0621907003773851,0.503609630458502,-0.111520330639564,0.252035772548658
E10,0.222101942097105,0.255166059414867,-0.378787422216252,-0.180676400676651,-0.135692488976695
E11,0.528583395009166,0.117594424423631,0.324815402669399,-0.0077103467773374,-0.18476491825859
E12,-0.174197300452217,0.30096410306909,0.001104833366935,-0.0849149359797296,-0.094873152860667
A13,0.175018024827635,0.449251384061313,-0.158141155350896,0.0515831252727055,0.125097806366503
A14,0.741445323899794,-0.0095741946853885,0.0343118457565326,-0.0216061215179821,-0.0649770631867816
A15,0.0252103782582316,0.0636041194247468,-0.353443275273062,0.355060424985397,-0.186818190021658
A16,0.521089484367861,-0.385281149737147,-0.0298400377699911,0.0579909816905566,0.0567245276432324
A18,0.0538901961779196,-0.0989351909477415,-0.0072019925922278,0.646023302178625,-0.167544814821138
A19,0.64326591112669,-0.156872406957879,0.0682186536855144,-0.122279319362861,0.0113625314923389
A20,0.619779736920631,0.128500472671806,-0.143786548643891,0.0642151283078038,-0.0231916841957788
A21,0.102172065921228,-0.085380466426437,0.443560517140316,-0.267594486554381,0.545517973461097
A22,0.245876109165933,-0.225723947760631,0.0797577879939213,-0.0115950143464474,0.594488126518822
A23,0.496449550628871,0.0347455014604609,0.255836021700582,0.195632361119446,0.185086997571163
A24,-0.0024963399644455,0.434224827771848,0.0189788348230247,0.0419220029129193,0.0326676223275741
C25,0.190509065561934,0.0704733182046138,0.248178126807177,0.368810194702989,0.210284896675656
C26,0.159887176535825,0.0760237926128275,0.051560524037688,-0.0014325339430379,0.247609010277788
C27,0.178369690377071,-0.180030427492454,0.491484763029056,-0.221339969926259,-0.047649394395066
C28,0.619138180175885,0.241893751024532,-0.100129154353376,-0.0944546492052891,0.0033407823320709
C29,0.219549236786479,0.0663028838488622,-0.452055666032804,-0.0594082280675032,0.140582785907067
C30,0.393130177885437,0.0711865203507727,-0.239332506228078,-0.013242714960298,-0.0471435078280902
C31,0.418977343881012,0.0961899547537402,0.262170627307856,-0.0593499881218997,0.159855750412722
C32,0.0725539904252471,0.420873531179767,0.0014813309915602,0.405588470395466,0.192061562534179
C33,-0.0490627005938617,-0.0147522851589803,0.213645180031682,0.28963824418641,-0.108876291781908
C34,0.172996453771594,0.270113183097892,0.28299739610884,-0.151194315504179,0.0346642782893657
C35,0.0278923858672263,0.516471563324784,0.0266874189798505,-0.103122553883404,-0.365930230842865
C36,0.131049033938955,0.345804008266688,-0.240424147400592,-0.10216897786116,-0.165199807283958
N37,0.0807293360944638,0.105976150160989,0.359707352547508,0.0713612690173202,0.0144446906467372
N38,-0.226285513267837,0.244107089084185,0.107448661896001,0.105601858810067,0.459372408876802
N39,0.0356864915932228,0.50113919209076,0.25733793444916,0.0851867815970396,0.0412543439593299
N40,-0.0063952886775367,0.396977913237776,-0.117235818789179,0.0954696662755055,0.687413859830104
N41,0.0334890148759177,-0.0457260354271937,-0.0998619530516166,0.587665718256604,-0.0158263394258952
N42,0.0682716596591079,-0.0644006244223914,0.353772125587974,0.0894665432659577,0.0154531048641305
N43,0.492352112683729,-0.0039588132816009,-0.16139147138919,0.077316204038423,0.0068873150458794
N44,0.163040179797635,0.223822782009104,-0.195036870037728,-0.316944451325026,-0.138783323543204
N45,0.483240943318613,0.285730990711425,0.218065991442636,0.0482109049761273,-0.0263590790222294
N46,0.156752369514852,0.452352250911039,0.0224766918032269,0.469319781645767,0.0955522948478872
N47,0.275532818630295,-0.52377636932449,0.464798295088761,-0.144152355003514,-0.0121139423826856
N48,0.0480576924765588,0.562940204405991,-0.0760399834362579,0.558406323020639,-0.209246246545425
O49,0.168588595481132,0.56830128558763,0.115245635258057,0.116220682488608,-0.111899944220079
O50,0.228188398162578,0.151521932851251,-0.225628158858336,0.025036798564694,0.0919718148779637
O51,0.559246911461002,0.164406830052702,0.313705698348446,0.0468704970744593,0.0061531576346653
O52,-0.902952135555441,-0.0421736937673027,-0.305954531014163,0.0190373487655418,-0.124471253179525
O53,0.3530745541152,-0.2265063141144,0.156208001753068,-0.175923953496451,0.256981150983438
O54,0.0426157263323723,0.161097476799993,-0.0226490780089351,0.475076783881733,0.171991638958372
O55,0.499732046839426,0.0418724911854038,0.0479199204586714,-0.0306833641479425,0.119526925691787
O56,0.0537330134438818,0.436074146161365,-0.0885477551158357,0.0830187822218504,0.267199529522333
O57,0.693410122021127,-0.202650089411174,-0.0885196149869798,0.163398126968707,0.13611858902225
O58,0.261044502557081,0.139994375735728,-0.0474374963433385,0.110773946642312,0.022299250066952
O59,0.216716638377588,0.068684684041833,-0.406612374363871,-0.0958363729641074,0.388383608898544
O60,0.751491308461358,0.0689911134750132,0.284314572110371,0.0261636658340411,-0.0604409925048667
